pipe:4, 9

sumTime,angle,sumTime,angleCorrectionPower: , 2976.02 ,  -0.673996 , 2976.02 , -0.345086 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8353.61 ,  4.635 , 8353.61 , 2.37312 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8362.56 ,  3.641 , 8362.56 , 1.86419 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8371.64 ,  3.641 , 8371.64 , 1.86419 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8380.62 ,  3.386 , 8380.62 , 1.73363 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8389.45 ,  1.845 , 8389.45 , 0.94464 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8398.46 ,  1.845 , 8398.46 , 0.94464 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8407.18 ,  1.455 , 8407.18 , 0.74496 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8415.94 ,  0.97 , 8415.94 , 0.49664 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8425.36 ,  0.97 , 8425.36 , 0.49664 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8434.08 ,  0.847 , 8434.08 , 0.433664 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8442.88 ,  0.986 , 8442.88 , 0.504832 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8451.96 ,  1.171 , 8451.96 , 0.599552 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8460.56 ,  1.171 , 8460.56 , 0.599552 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8469.32 ,  0.864 , 8469.32 , 0.442368 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8478.06 ,  -0.565994 , 8478.06 , -0.289789 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8486.79 ,  -0.565994 , 8486.79 , -0.289789 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8495.59 ,  -1.494 , 8495.59 , -0.76493 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8504.21 ,  -2.716 , 8504.21 , -1.39059 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8512.98 ,  -2.716 , 8512.98 , -1.39059 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8521.89 ,  -3.49899 , 8521.89 , -1.79148 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8530.64 ,  -3.05499 , 8530.64 , -1.56416 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8539.64 ,  -3.05499 , 8539.64 , -1.56416 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8548.55 ,  -3.733 , 8548.55 , -1.9113 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8557.3 ,  -4.47501 , 8557.3 , -2.2912 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8566.42 ,  -4.519 , 8566.42 , -2.31373 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8575.13 ,  -4.519 , 8575.13 , -2.31373 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8583.79 ,  -1.366 , 8583.79 , -0.699391 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8592.31 ,  -0.914001 , 8592.31 , -0.467969 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8601.12 ,  -0.914001 , 8601.12 , -0.467969 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8609.89 ,  -0.466995 , 8609.89 , -0.239102 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8618.48 ,  -0.690994 , 8618.48 , -0.353789 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8627.48 ,  -0.690994 , 8627.48 , -0.353789 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8636.16 ,  0.07 , 8636.16 , 0.03584 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8644.87 ,  1.504 , 8644.87 , 0.770048 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 19 , 
sumTime,angle,sumTime,angleCorrectionPower: , 8653.95 ,  1.504 , 8653.95 , 0.770048 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 87 , 
